EntityName,EntityTypeName,lat,lon
Lægehuset Lysbrohøjen                                       ,General Practitoner,56.1586183761741,9.50018166763799
Lægehuset Nørregade 40                                      ,General Practitoner,55.2520587929843,9.48876719808123
Lægeklinik Aastrupvej v/Jovita Stukas                       ,General Practitoner,55.2539969262963,9.4910068924613
Lægeklinikken Aars                                          ,General Practitoner,56.8029853824258,9.51191258150911
Haderslev Lægeklinik                                        ,General Practitoner,55.2545063826191,9.49296805699073
Haderslev Løve Apotek                                       ,Pharmacy,55.2505677492307,9.49668520335345
Midlertidig Lægetilbud Brovst 2                             ,General Practitoner,57.0940941292722,9.52172150027758
Brovst Lægehus I/S                                          ,General Practitoner,57.0940941292207,9.52172151265443
Brovst lægeklinik                                           ,General Practitoner,57.0940387005192,9.52173026159822
Aars Apotek                                                 ,Pharmacy,56.8021142151706,9.51902429997347
Lægerne Petersbjerggaard                                    ,General Practitoner,55.501452540505,9.50322260841844
Lægehuset i Felsted                                         ,General Practitoner,54.9792923779559,9.50020332098739
Folkelægen                                                  ,General Practitoner,56.0229366017529,9.5140416043037
Kolding Løve Apotek                                         ,Pharmacy,55.5075291670034,9.50886062995713
Lægehuset Østermarken                                       ,General Practitoner,56.804273266678,9.52637333650395
Wallentin Medical Consulting                                ,General Practitoner,55.4999706336665,9.51124283036252
Lægerne Nordås                                              ,General Practitoner,55.7086379792426,9.52445157800818
Service og Administrative Funktioner - Hospital             ,Hospital,55.7047883727648,9.52479589189686
Lægerne ved Marias PLads                                    ,General Practitoner,55.7082801671645,9.52891700824703
Lægerne ved √Öen                                             ,General Practitoner,55.7061245017157,9.53015603023046
Maria Lægerne                                               ,General Practitoner,55.7077153371314,9.53081256531396
Familielægerne i Vejle                                      ,General Practitoner,55.7081168548375,9.5310308329864
Lægerne Dommergården                                        ,General Practitoner,55.7081168547722,9.53103084810422
Vejle Løve Apotek                                           ,Pharmacy,55.7060832851589,9.53276626097858
Lægerne Sønderåparken                                       ,General Practitoner,55.7055325445517,9.53489977730809
"Ahnfeldt-Mollerup, Inger                                    ",General Practitoner,55.7131983960065,9.53577725890293
Læge Peder Ahnfeldt-Mollerup                                ,General Practitoner,55.7131983959023,9.53577728277625
Lægehuset Vejle                                             ,General Practitoner,55.7131983958468,9.53577729550869
Lægehuset Gunhilds Plads                                    ,General Practitoner,55.7133636760745,9.53581007837015
Vejle St. Thomas Apotek                                     ,Pharmacy,55.7111824273229,9.53597851194743
Lægerne Skolegade 23A                                       ,General Practitoner,56.1660381584725,9.54263376976332
Lægerne Vissingsgade 21                                     ,General Practitoner,55.7092485165219,9.53636013959547
Vejle Gorms Apotek                                          ,Pharmacy,55.7129706726846,9.53654591052742
Sygehus Lillebælt                                           ,Hospital,55.7147503829141,9.53795423716096
Læge Benjamin Hoffmann-Petersen                             ,General Practitoner,56.167494106299,9.54444291499383
Midtbylægerne Vejle                                         ,General Practitoner,55.7064767006247,9.5399815024727
Them Lægepraksis                                            ,General Practitoner,56.0936382857525,9.54582190016366
Lægerne Tværgade                                            ,General Practitoner,56.1685173294794,9.54720414524152
Midtbylægerne                                               ,General Practitoner,56.1685173293475,9.54720417503267
VIR Medical                                                 ,General Practitoner,56.1671902759006,9.54758756119394
Silkeborg Ørne Apotek                                       ,Pharmacy,56.168832552802,9.54821032804281
Familielægerne Silkeborg                                    ,General Practitoner,56.1689889023647,9.54828841105499
Lægehuset Silkeborg                                         ,General Practitoner,56.1689889023576,9.54828841266535
Lægerne Møllegade                                           ,General Practitoner,56.1655025421671,9.54826063535974
Psykiatrien Region Syddanmark                               ,Hospital,55.7146531113946,9.54199610255916
Lægerne i Grejs                                             ,General Practitoner,55.7596351560006,9.54322816276755
Silkeborg Svane Apotek                                      ,Pharmacy,56.1698728244764,9.54994886701421
Lægerne ved Havnen                                          ,General Practitoner,55.7081395423927,9.54365218405269
Torvets Lægehus                                             ,General Practitoner,56.16929641214,9.55017863734279
Lægerne Søndertorv                                          ,General Practitoner,56.1671011817415,9.55091628911133
Lægerne Smedegaarden                                        ,General Practitoner,56.1791243955063,9.55285794692897
Lægehuset Langsø                                            ,General Practitoner,56.1787940268782,9.55335918155964
Silkeborg Himmelbjerg Apotek                                ,Pharmacy,56.1772296434031,9.55454960939635
Lægehuset Ansvej                                            ,General Practitoner,56.1762394658556,9.55616044496835
DC-MD - AME/Flyvelæge                                       ,General Practitoner,55.7606928441131,9.55029543590636
Vinding Lægehus                                             ,General Practitoner,55.6882855702838,9.55120629359041
Lægerne på Smedebakken 36C                                  ,General Practitoner,56.1721246134883,9.55840633796288
Lægerne Papirfabrikken                                      ,General Practitoner,56.1721846923687,9.55859193710935
